"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"4058983244","","","","","2009-09-17 17:41:56 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","RT @MrBYoung: Greetings to @shareski Mr Boyes and Mr Huschi! http://twitvid.com/A5DCC class talking to admin who r at a conference"
"4058962829","4058767226","40723563","","","2009-09-17 17:40:58 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@MrBYoung mr huschi wants to know how that fits into your learning goals for the day."
"4058636758","4058581639","40723563","","","2009-09-17 17:25:17 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@MrBYoung did you try plugging them in?"
"4058604518","4058549939","7770062","","","2009-09-17 17:23:43 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@briancsmith nah. Nothing too controversial. Pretty harmless. Common sense.  Wasn't an all out attack just a slight variation/clarification"
"4058401916","4058269766","40723563","","","2009-09-17 17:13:58 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@MrBYoung Mr. Boyes is going to buy you a fan."
"4058257840","4058094731","6299522","","","2009-09-17 17:07:08 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@dancallahan mostly questioning broad statements about robbing kids social lives when stats would show significant time watching TV etc"
"4058034155","4057778007","10663512","","","2009-09-17 16:56:48 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@mmorley the newer renditions are more generally focused. Ask @karlfisch"
"4058006144","","","","","2009-09-17 16:55:30 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Pickering is challenging some of @alfiekohn's findings. Not all but some."
"4057690057","4057023827","40723563","","","2009-09-17 16:40:36 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@MrBYoung Mr. Boyes is impressed."
"4057598108","","","","","2009-09-17 16:36:14 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Marzano about to talk about effective homework.  http://tinyurl.com/n573av"
"4055865092","4055770840","71123","","","2009-09-17 15:13:57 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ijohnpederson I will gladly accept that offer. Wait, can I watch Lars pound nails?"
"4055648366","","","","","2009-09-17 15:03:20 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Just left a snarky comment here. http://bit.ly/4fbFMH Maybe I just need more coffee."
"4048053357","4048023538","739293","","","2009-09-17 05:16:03 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@courosa and you and your wife will soon have the opposite dream. good luck with that."
"4047871877","","","","","2009-09-17 05:03:36 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @plind: RT @FreeRangeKids: Invited to speak to a class of 4th graders...so long as he didn't look at them: http://bit.ly/KSlVS  YIkes."
"4047805692","4047772750","740343","","","2009-09-17 04:59:24 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@cogdog Steeeeeeerike!"
"4047737359","","","","","2009-09-17 04:54:45 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Some good discussion happening here. http://bit.ly/fRZy5 I agree, there isn't an easy answer."
"4047635764","4047607059","740343","","","2009-09-17 04:48:00 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@cogdog I would like to be the first follower. Is there a twitter badge for being someone's first? Not sure I've been anyone's first."
"4047619681","","","","","2009-09-17 04:46:55 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @courosa: My blog just got dissed by Kanye  http://tinyurl.com/qy2paf nice."
"4047510685","","","","","2009-09-17 04:39:52 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@cogdog  you guys need to get risotto off your brain.I don't want anyone to say risotto anymore.I wonder if I'll get any risotto followers?"
"4047348228","","","","","2009-09-17 04:29:32 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @MrBrettYoung: student said that she likes the fact that Twitter has only 140 chars 2 use so ever thought has 2 be quick and 2 the point."
"4047332731","4047294580","739293","","","2009-09-17 04:28:33 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@courosa good stuff. I'll hook my students up. We didn't talk about any joint efforts. I wonder????"
"4047178255","","","","","2009-09-17 04:18:53 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@KiwiJoe90  you and your kids were the stars!"
"4047134807","","","","","2009-09-17 04:16:15 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@berniedodge too late.  I scarfed it down, even if I spelled it wrong."
"4047012949","","","","","2009-09-17 04:09:18 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@courosa we need to share undergrad links. Mine are here. http://bit.ly/cVGI2"
"4046661801","4046621249","12060152","","","2009-09-17 03:49:21 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@bircherd  no worries. You got stuff to do and a life to live. I'll email the link to our session when I get it."
"4046529014","4046482673","14527970","","","2009-09-17 03:42:01 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@bengrey seems about right."
"4046472548","4046266048","12162982","","","2009-09-17 03:38:57 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@schwier  I''m in."
"4046412911","","","","","2009-09-17 03:35:44 +0000","<a href=""http://www.phpvrouwen.nl"" rel=""nofollow"">Twitme for WordPress</a>","I have something to share(ski) on Ideas and Thoughts from an EdTech you can find it here http://bit.ly/CLs4P"
"4045883037","","","","","2009-09-17 03:08:37 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","The risotto is here. But I'm not sharing with @berniedodge  http://twitpic.com/i0evt"
"4045767551","","","","","2009-09-17 03:02:55 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@TeachaKidd  I had some ""free"" time."
"4045626488","","","","","2009-09-17 02:56:12 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@Holtsman  Sometimes my wife just likes a break from me."
"4045535444","4045508501","8555232","","","2009-09-17 02:51:43 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@TeachaKidd  Wanna be my permanent Google Jockey?  You have a gift."
"4045480071","","","","","2009-09-17 02:49:01 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Just ordered room service....the Risotta"
"4044840034","","","","","2009-09-17 02:18:33 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Blown away by the amazing group of teachers willing to mentor my students. Holy Cow!"
"4043816805","4043770836","8555232","","","2009-09-17 01:31:57 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@TeachaKidd  http://moourl.com/eci831live"
"4043739220","","","","","2009-09-17 01:28:26 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","IN 2 Ellluminate rooms. Will I break the internet?"
"4041776952","","","","","2009-09-16 23:57:07 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Class starts in 4 minutes. I'll be ordering room service soon."
"4041614157","","","","","2009-09-16 23:49:11 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@mcleod they (MLB) obviously never read this. http://bit.ly/19grV5"
"4041421472","4041411477","1024471","","","2009-09-16 23:39:49 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ddraper thanks for clarifying."
"4041130711","4041033906","15032221","","","2009-09-16 23:25:24 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@mbjorgensen It's not as much fun to write them. Not totally sure why I do."
"4040962903","","","","","2009-09-16 23:17:05 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I'll probably get in trouble for my latest blog post."
"4040951022","","","","","2009-09-16 23:16:29 +0000","<a href=""http://www.phpvrouwen.nl"" rel=""nofollow"">Twitme for WordPress</a>","I have something to share(ski) on Ideas and Thoughts from an EdTech you can find it here http://bit.ly/K4Ors"
"4040862556","4040067369","9007152","","","2009-09-16 23:12:10 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@cpbw they aren't commented about their use of tech, just a statement about their teaching in general"
"4040046767","","","","","2009-09-16 22:31:44 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","""Vintage clothing.....nastywear"" Seinfeld"
"4039941964","","","","","2009-09-16 22:26:30 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Maybe it's coincidence but  whenever I mention a teacher that uses technology, their principal always says, ""he/she is a great teacher"""
"4038715799","4038654894","5646592","","","2009-09-16 21:26:47 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",".@amichetti after listening to Chris Andersons book on free I think there are many ways to approach things."
"4038522952","","","","","2009-09-16 21:17:22 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Thanks for all the BB suggestions. I'm trying ubertwitter for a friend. He might need a Twitter account."
"4038394858","4038233834","15259476","","","2009-09-16 21:11:10 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@mrboyer so you can't add it from your BB?"
"4038378736","4038291044","5550062","","","2009-09-16 21:10:23 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@suewaters I won't argue that. It just seems the free option is less appealing than it used to be. It's only my 2 cents."
"4038172245","4038104851","15259476","","","2009-09-16 21:00:39 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",".@mrboyer can't find it or twitterberry. Searching on a friends BB. Where do I find them?"
"4038059279","","","","","2009-09-16 20:55:17 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Best Twitter app for the blackberry?"
"4038035229","","","","","2009-09-16 20:54:08 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","RT @courosa: #eci831 student @A_Treble blogged her reflections.  http://twurl.nl/xk1372 Important concerns Pls comment if u can."
"4037903393","","","","","2009-09-16 20:47:52 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","RT @mrsbmartin: http://twitpic.com/hyyao - The 5 Senses Relay! I just showed this to Mr. Wolsfeld. He was impressed."
"4036775225","","","","","2009-09-16 19:54:25 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Anyone in Edmonton wanna pick something up at the Ikea for me?"
"4036686579","4035096643","14126996","","","2009-09-16 19:50:06 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@sparkcbc that's like asking for a cellphone that only makes phone calls. Doesn't exist."
"4034283449","","","","","2009-09-16 17:53:41 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Not a great seat.  http://twitpic.com/hyaz2"
"4034186421","4033986468","16611492","","","2009-09-16 17:48:57 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@matthewktabor while I don't agree 100% with Kohn he offers a perspective worth noting. I realize you think it's hooey, that's your deal"
"4033846245","4033762264","16611492","","","2009-09-16 17:32:26 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@matthewktabor why do you think that is?"
"4033828606","","","","","2009-09-16 17:31:36 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","As Marzano and Pickering talk about rubrics I send all the principals from my district this. http://tinyurl.com/oxe8ej"
"4033684480","4033470366","16611492","","","2009-09-16 17:24:42 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@matthewktabor true. Plus for many reasons the word itself tends to create ""us vs. them"" and prevents proper implementation."
"4033377647","4033244017","16611492","","","2009-09-16 17:10:04 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@matthewktabor agreed but most systems resort 2 cheap, meaningless measures and provide little support 4 improvement.Similar 2 some schools"
"4033304379","4033180002","12143902","","","2009-09-16 17:06:31 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",".@WillyB the first. A quality assessment includes qualitative and quantitative data along with detailed analysis."
"4033257648","4033193162","16611492","","","2009-09-16 17:04:22 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@matthewktabor I viewed it as a privilege and felt responsible to do well because i'm a professional. Not because of a contract."
"4033147011","","","","","2009-09-16 16:59:17 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","To quote @chrislehmann ""good assessment is not cheap""."
"4033091825","4032124424","16611492","","","2009-09-16 16:56:38 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@matthewktabor accountability infers distrust. Why begin with that assumption? I prefer responsibility."
"4031575143","","","","","2009-09-16 15:44:26 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","I might start a word count on ""standards"" and ""accountability"". They tend to rub me the wrong way. But maybe it's me."
"4031368672","4031253033","36766085","","","2009-09-16 15:34:25 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@wdwgirl1 that was your principal in that photo. ;)"
"4031285176","4031150497","9978622","","","2009-09-16 15:30:24 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@skydaddy I haven't. Link?"
"4031086808","","","","","2009-09-16 15:20:40 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","""All research/models are false but some are useful"" Marzano."
"4030876056","","","","","2009-09-16 15:10:14 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Awesome PPTs.  http://twitpic.com/hxqno"
"4030793802","","","","","2009-09-16 15:06:08 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Principals playing with their new toys.  http://twitpic.com/hxq6w"
"4030694266","","","","","2009-09-16 15:01:15 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Spending 2 days with Marzano and Pickering."
"4029404834","4023856439","28879480","","","2009-09-16 13:54:25 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@teacher24_70 no plugins. Obtrusive ads. Nagging to get the premium version."
"4029385056","4024062560","35007958","","","2009-09-16 13:53:20 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@library_goddess wordpress.com or Blogger"
"4029328148","4024535942","39680368","","","2009-09-16 13:50:07 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@wpmuorg I can't answer that. I just know the alternatives such as Blogger and Wordpress.com seem to be better. IMHO."
"4023430193","4023405907","15632680","","","2009-09-16 05:28:51 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@petervogel hyperlinked adds, constant pestering to become a ""supporter""."
"4023419610","4023405907","15632680","","","2009-09-16 05:28:04 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@PeterVogel  no plugins for one."
"4023314296","","","","","2009-09-16 05:20:15 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","thinking I made a mistake having my students use edublogs this term. Didn't realize all the new limitations."
"4022879183","","","","","2009-09-16 04:50:08 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@courosa  My son showed me this tonight.  http://bit.ly/3Z5rH When is the U of R getting one?"
"4022851880","","","","","2009-09-16 04:48:18 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Wired.com always freezes my browsers both Safari and FireFox. Weird. What's on their site that's doing that?"
"4022786015","","","","","2009-09-16 04:43:57 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @marcellorenz: Nice to see a story about Sask in Wired http://bit.ly/4nJtD1"
"4021847432","4021835875","7123302","","","2009-09-16 03:47:47 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@woscholar the videos will be gold."
"4021811670","4021795503","7123302","","","2009-09-16 03:45:48 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@woscholar I can see why golf may be out. They'll be pretty thankful for the visit."
"4021682753","4021585969","7123302","","","2009-09-16 03:38:49 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@woscholar what a waste. What's in Tampa?"
"4021354675","4020992436","40726837","","","2009-09-16 03:21:33 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@MrBrettYoung  If you do, I'll be asking for some testimonials"
"4020778618","4020764800","17084742","","","2009-09-16 02:53:11 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@pcwoessner that might worry me."
"4020692828","","","","","2009-09-16 02:49:01 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@tljordan Our SD has pretty good school budgets. Extras come from that. Schools have great autonomy in their spending."
"4020556314","","","","","2009-09-16 02:42:26 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Best thing about being in a hotel room....no barking dogs."
"4020499053","4020460423","22831960","","","2009-09-16 02:39:47 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@tljordan  not much in Canada.  Grants are big in the US. We're supposed have all we need. ;)"
"4020270455","","","","","2009-09-16 02:29:00 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @baldy7: One of my favorite SNL skits of all time with Patrick Swayze and Chris Farley http://bit.ly/13f0eu"
"4020211610","4020187592","6967252","","","2009-09-16 02:26:14 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@technolibrary  I don't know for sure, but it I think I spilled some on my shirt today."
"4020185136","4019882989","14072641","","","2009-09-16 02:25:00 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@windsordi  not me...must have been an imposter"
"4019526708","4019515561","9007152","","","2009-09-16 01:55:28 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@cpbw java? I don't know..it just works."
"4019493638","","","","","2009-09-16 01:53:59 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Lurking in ECI&831 http://bit.ly/XOryR"
"4018646844","4018604521","8555232","","","2009-09-16 01:14:42 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@TeachaKidd I wish the waitress would have waited for mine."
"4017982896","","","","","2009-09-16 00:44:24 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Taking my son out 4 supper.He always feels compelled 2 order the most expensive steak in the menu.He makes no apologies.Claims he's hungry"
"4017935552","4017717563","2902901","","","2009-09-16 00:42:09 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@coolcatteacher trying to get my son to take it. He's currently in 2nd year engineering there."
"4011001615","4009542905","7108702","","","2009-09-15 19:13:24 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@chrislehmann I'd like to talk with both of you regarding student led conferences."
"4009323452","","","","","2009-09-15 17:51:41 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@elemenous  University of Saskatchewan They'd love to talk with you http://bit.ly/PzvG4"
"4009290803","4009153714","14838377","","","2009-09-15 17:50:03 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@hhampson thanks."
"4008921783","","12363792","","","2009-09-15 17:31:20 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jonbecker @WillyB  got Lehmann's was actually hoping for a great student example."
"4008756351","","","","","2009-09-15 17:22:52 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Yesterday I asked, ""what's your favorite Ignite or Pecha Kucha Presentation"" I got no responses.  I need some. Throw me a bone here."
"4006684994","4006634575","12363792","","","2009-09-15 15:38:08 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jonbecker TWSS"
"4006550687","","","","","2009-09-15 15:31:11 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","RT @coolcatteacher I uploaded a YouTube video -- Flat Classroom Conference: A Vision of the Future http://bit.ly/dgn9"
"4005853485","4004132229","14602895","","","2009-09-15 14:55:21 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@Clairvoy ""with, like numbers and stuff"" Trying to think of the reference.....Brian Regan?"
"4005811349","","","","","2009-09-15 14:53:08 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","`"
"3998234572","3998204281","10984582","","","2009-09-15 04:44:48 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@PodPirate Nice."
"3998189488","3998164107","10984582","","","2009-09-15 04:41:52 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@PodPirate  Wow! that's impressive.  Who are your big guns?"
"3998101441","","","","","2009-09-15 04:36:16 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Rivers, shut your pie hole and throw the ball."
"3997966106","","","","","2009-09-15 04:27:41 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I'm thinking I could get a job in the NFL as offensive coordinator. the play calling this weekend has been awful."
"3997831721","3997764361","1424681","","","2009-09-15 04:19:19 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@budtheteacher I liked it. Still, I'd like a podcast or two."
"3997742815","3997708315","10139","","","2009-09-15 04:13:58 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@teach42 I assume where I live when someone says they're on their way, they arrive in 10min or less."
"3997729410","","","","","2009-09-15 04:13:11 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Rivers is 13/17 for 103 yds and has 4 pts. Zach Miller has 4 catches for 6 pts. That doesn't make sense. #fantastyfootball"
"3997609636","3997599418","650753","","","2009-09-15 04:06:19 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@aduckworth true"
"3997533747","","","","","2009-09-15 04:01:56 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Dembo never showed. I had to ride my wife's pink bike with a basket to BlockBuster. Good thing it's dark."
"3997341990","3997306434","12363792","","","2009-09-15 03:51:12 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jonbecker Should be suspenseful."
"3997262922","","","","","2009-09-15 03:46:55 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Going to this.  http://bit.ly/9jT14  Does anyone besides @jonbecker  have anything to ask?"
"3997174994","3997167729","10139","","","2009-09-15 03:42:19 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@teach42 thanks. that's a load off."
"3997152633","","","","","2009-09-15 03:41:13 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Can someone run these DVD's back to BlockBuster? I don't want to go out again."
"3996945954","","","","","2009-09-15 03:30:23 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","This is cruel and fun at the same time. http://bit.ly/13rXr3"
"3996166697","3995644880","9885022","","","2009-09-15 02:52:43 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@paulrwood  at this point DimDim.  Hopefully I can get the audio switching working better."
"3995737116","","","","","2009-09-15 02:34:00 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","on the phone with dad. ""how do I get these CBC popcasts onto my shuffle?"""
"3995528343","","","","","2009-09-15 02:24:34 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I need Philip Rivers to be awesome tonight to pull out a win in FF."
"3995511665","","","","","2009-09-15 02:23:49 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @garystager: .@KarenJan The New England Patriots are the IWBs of the NFL! (I don't know what this tweet means but it sounded funny)"
"3995449979","","","","","2009-09-15 02:21:05 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","A new social disease. Entitlementia http://bit.ly/1aw5Wp"
"3993153248","3993125638","19860643","","","2009-09-15 00:41:50 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ninapeery no. Just had a good opportunity to walk."
"3991400294","3991060638","69782630","","","2009-09-14 23:23:51 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@MsHaleFDHS a joke. I really heart @karlfisch but let's keep it our little secret. ;)"
"3990837810","3990788304","17084742","","","2009-09-14 22:56:14 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@pcwoessner slow down Patrick."
"3990831328","3990759637","11115442","","","2009-09-14 22:55:56 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@joebjr  WHy not assume it's your charm and good looks that are gaining you all this attention? That's what I'd go with."
"3990726115","","","","","2009-09-14 22:50:39 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I think I would like Mrs. Rheingold  http://bit.ly/1dh8n4"
"3990579589","","","","","2009-09-14 22:43:21 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","Reading about more effective online reading techniques. Via @djakes delicious http://icio.us/4e4fge"
"3990475350","","","","","2009-09-14 22:38:05 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@samanthadouglas Here's 2:  Tiny chat is webbased...no download http://bit.ly/oVnb2 and Ovoo is a download http://bit.ly/XrMzh"
"3990252863","","","","","2009-09-14 22:26:52 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","U of S teaching iPhone programming. Way to go Alumni! http://bit.ly/44TwbD"
"3989006561","3988821598","17884321","","","2009-09-14 21:24:47 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@davidfisher65 no, audio or even chat is fine."
"3988243771","","","","","2009-09-14 20:47:36 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I see 3 people from our district, including my superintendent just signed up for @courosa's social media class. http://bit.ly/JIT0J"
"3987445351","3987376134","4060901","","","2009-09-14 20:08:30 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jimohagan We're in pretty good shape QB wise right now. I could also see if Tavares Jackson is available?"
"3987109352","","","","","2009-09-14 19:52:00 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@jimohagan You want me to check with the Riders and see if we can lend you Harrell? He's just holding a clipboard these days."
"3986857473","","","","","2009-09-14 19:39:21 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","What's your favourite Ignite or Pecha Kucha presentation?"
